date,station,altitude,average_temperature,rainfall,minimum_temperature,maximum_temperature,wind_direction,average_wind_speed,maximum_wind_speed,maximum_ultraviolet_index,maximum_pressure,minimum_pressure
2003-01-06,3191E,1004,4.1,0.2,1.2,7.0,28.0,4.2,15.8,4.0,900.9,887.1
2003-01-06,3194U,664,6.8,0.0,3.5,10.2,30.0,4.2,15.3,,,
2003-01-06,3195,667,6.6,0.0,3.8,9.3,,,,4.4,937.3,925.9
2003-01-06,3196,690,5.4,0.0,2.2,8.6,28.0,7.2,16.7,3.7,935.9,923.9
2003-01-06,3200,620,6.2,0.0,2.8,9.5,29.0,7.5,15.3,3.6,943.7,931.3
2003-01-06,3266A,1532,-2.8,0.0,-3.5,-2.0,28.0,9.4,18.6,,845.0,833.0
2003-01-06,3338,763,5.2,0.1,1.8,8.5,27.0,0.8,12.5,,931.7,919.4
2003-01-07,2462,1894,-2.5,24.6,-5.2,0.2,25.0,1.4,4.4,0.0,805.3,799.1
2003-01-07,3100B,540,4.0,6.5,-0.1,8.0,26.0,0.0,6.1,,,
2003-01-07,3110C,1030,0.9,7.5,-0.6,2.4,13.0,1.1,4.7,,894.1,886.3
2003-01-07,3129,609,3.0,8.3,0.1,6.0,23.0,2.2,12.2,0.3,946.9,939.3
2003-01-07,3175,607,3.5,9.1,0.2,6.8,21.0,3.3,9.2,0.0,943.4,936.5
2003-01-07,3191E,1004,1.2,8.9,-1.3,3.8,22.0,1.9,7.8,0.0,899.1,892.5
2003-01-07,3194U,664,4.0,5.7,1.1,6.9,23.0,0.8,6.9,,,
2003-01-07,3195,667,3.8,6.8,1.7,6.0,,,,0.0,936.7,929.1
2003-01-07,3196,690,3.4,6.7,0.4,6.4,21.0,4.7,8.3,0.0,935.5,928.7
2003-01-07,3200,620,3.8,4.3,0.5,7.2,24.0,4.2,8.6,0.0,943.3,935.4
2003-01-07,3266A,1532,-1.4,4.3,-4.2,1.4,99.0,3.3,17.8,,844.9,837.3
2003-01-07,3338,763,2.4,12.3,-1.4,6.3,17.0,0.0,2.2,,930.8,923.1
2003-01-08,2462,1894,-3.2,2.0,-5.0,-1.5,,0.8,,0.0,800.1,798.7
2003-01-08,3100B,540,7.2,0.1,3.7,10.8,30.0,2.5,9.7,,,
2003-01-08,3110C,1030,3.0,2.5,1.3,4.8,27.0,1.9,8.9,,889.1,885.5
2003-01-08,3129,609,6.4,0.0,4.0,8.9,25.0,4.2,11.7,4.6,941.9,938.7
2003-01-08,3175,607,7.2,0.0,3.8,10.5,27.0,4.4,10.3,5.0,938.6,936.1
2003-01-08,3191E,1004,3.5,0.0,0.5,6.5,27.0,4.2,11.4,2.4,894.1,891.9
2003-01-08,3194U,664,7.0,0.7,3.6,10.4,24.0,1.7,10.6,,,
2003-01-08,3195,667,6.4,3.6,4.1,8.6,,,,2.9,931.7,929.1
2003-01-08,3196,690,5.9,0.7,2.6,9.2,29.0,5.3,14.4,5.4,930.7,927.4
2003-01-08,3200,620,5.6,2.7,2.8,8.4,23.0,3.9,11.7,5.2,938.1,935.1
2003-01-08,3266A,1532,-2.0,0.0,-3.8,-0.2,28.0,8.9,16.9,,839.3,836.4
2003-01-08,3338,763,,,,,,0.8,,,,
2003-01-09,2462,1894,-6.9,7.1,-9.0,-4.8,,1.9,,0.0,799.7,795.3
2003-01-09,3100B,540,6.2,3.1,2.7,9.8,8.0,1.7,8.6,,,
2003-01-09,3110C,1030,0.8,2.0,-2.0,3.7,34.0,2.2,13.1,,888.7,883.1
2003-01-09,3129,609,4.7,1.2,1.2,8.2,26.0,4.7,16.9,1.7,941.7,935.5
2003-01-09,3175,607,4.6,1.5,0.4,8.9,8.0,4.4,15.6,1.9,938.5,932.5
2003-01-09,3191E,1004,2.2,1.3,-1.2,5.6,6.0,4.7,16.4,4.6,893.8,888.7
2003-01-09,3194U,664,5.0,1.1,1.7,8.3,8.0,2.8,15.6,,,
2003-01-09,3195,667,4.3,0.8,1.2,7.4,,,,2.4,931.7,925.4
2003-01-09,3196,690,3.9,1.6,0.4,7.4,6.0,5.3,16.1,2.4,930.6,924.7
2003-01-09,3200,620,4.5,1.4,1.4,7.6,5.0,5.6,19.4,2.0,937.8,931.8
2003-01-09,3266A,1532,-5.2,0.0,-8.0,-2.5,31.0,2.2,10.0,,839.5,834.2
2003-01-09,3338,763,3.4,0.4,0.4,6.3,,,,,925.7,919.4
2003-01-10,2462,1894,-8.0,1.9,-11.0,-5.0,,3.3,,0.0,807.8,798.2
2003-01-10,3100B,540,3.5,0.0,-1.6,8.6,2.0,1.7,10.8,,,
2003-01-10,3110C,1030,-1.2,0.0,-3.2,0.9,32.0,5.0,16.1,,899.1,888.6
2003-01-10,3129,609,2.2,0.0,-1.9,6.4,3.0,7.5,11.7,8.8,951.0,940.5
2003-01-10,3175,607,2.8,0.0,-0.9,6.5,36.0,6.4,14.4,8.7,946.6,937.0
2003-01-10,3191E,1004,1.0,0.0,-2.6,4.5,2.0,9.2,20.6,8.6,902.2,892.1
2003-01-10,3194U,664,3.3,0.0,-1.6,8.2,2.0,3.1,11.1,,,
2003-01-10,3195,667,3.4,0.0,0.4,6.4,,,,8.6,940.2,929.5
2003-01-10,3196,690,3.1,0.0,-1.2,7.4,36.0,4.7,11.9,8.9,938.6,927.9
2003-01-10,3200,620,2.7,0.0,-1.8,7.2,4.0,5.6,15.3,8.2,946.5,935.1
2003-01-10,3266A,1532,-7.6,0.0,-9.4,-5.9,99.0,5.3,9.7,,849.1,839.5
2003-01-10,3338,763,2.4,24.0,-1.0,5.7,36.0,3.1,15.8,,934.6,923.5
2003-01-11,2462,1894,-10.0,0.0,-12.5,-7.4,,1.9,,0.0,807.8,806.7
2003-01-11,3100B,540,1.4,0.0,-5.2,8.1,2.0,1.4,5.3,,,
2003-01-11,3110C,1030,-1.9,0.0,-4.5,0.7,30.0,5.6,12.8,,899.8,897.2
2003-01-11,3129,609,0.3,0.0,-5.4,6.0,3.0,1.4,10.3,8.5,952.5,950.1
2003-01-11,3175,607,0.5,0.0,-5.0,6.0,36.0,2.8,10.8,8.7,948.9,946.1
2003-01-11,3191E,1004,-0.7,0.0,-4.5,3.1,2.0,5.0,14.4,8.7,903.1,901.3
2003-01-11,3194U,664,1.2,0.0,-5.1,7.4,6.0,1.7,10.0,,,
2003-01-11,3195,667,1.6,0.0,-2.4,5.5,,,,8.2,941.7,939.1
2003-01-11,3196,690,0.5,0.0,-5.2,6.2,4.0,2.2,9.7,9.0,940.2,938.6
2003-01-11,3200,620,1.0,0.0,-4.6,6.6,3.0,3.1,9.7,8.5,948.1,945.5
2003-01-11,3266A,1532,-8.4,0.0,-10.5,-6.3,26.0,2.8,7.2,,849.7,847.6
2003-01-11,3338,763,0.7,4.4,-5.1,6.5,35.0,2.5,13.3,,935.9,933.4
2003-01-12,2462,1894,-8.8,0.0,-11.6,-6.0,,0.8,,2.0,815.9,807.8
2003-01-12,3100B,540,1.0,0.0,-4.9,6.8,4.0,1.1,6.4,,,
2003-01-12,3110C,1030,-1.8,0.0,-6.5,2.8,14.0,1.7,9.2,,908.9,899.3
2003-01-12,3129,609,0.4,0.0,-4.1,4.8,8.0,2.8,8.1,9.1,961.7,952.3
2003-01-12,3175,607,0.5,0.0,-5.0,6.0,5.0,4.2,10.8,8.7,957.0,948.9
2003-01-12,3191E,1004,-1.0,0.0,-5.0,3.1,3.0,1.9,8.3,8.7,912.1,903.1
2003-01-12,3194U,664,1.1,0.0,-3.0,5.2,9.0,3.1,9.4,,,
2003-01-12,3195,667,0.6,0.0,-1.7,2.9,,,,8.3,950.6,941.7
2003-01-12,3196,690,-0.2,0.0,-5.0,4.6,8.0,2.8,10.8,9.1,949.0,940.2
2003-01-12,3200,620,0.9,0.0,-3.4,5.2,5.0,3.3,11.1,8.0,957.1,948.1
2003-01-12,3266A,1532,-8.6,0.0,-10.4,-6.9,30.0,1.1,1.9,,858.4,849.3
2003-01-12,3338,763,0.4,1.7,-4.7,5.5,35.0,0.6,8.1,,944.8,935.6
2003-01-13,2462,1894,-7.5,0.0,-10.2,-4.8,,0.0,,6.0,820.5,815.9
2003-01-13,3100B,540,1.0,0.0,-7.3,9.4,3.0,0.8,5.6,,,
2003-01-13,3110C,1030,-0.6,0.0,-7.6,6.5,7.0,0.8,8.3,,913.1,908.2
2003-01-13,3129,609,0.0,0.0,-7.8,7.7,7.0,1.9,8.6,7.9,965.8,961.4
2003-01-13,3175,607,0.6,0.0,-6.6,7.9,5.0,1.4,10.3,8.7,961.5,957.0
2003-01-13,3191E,1004,0.9,0.0,-4.0,5.8,10.0,1.1,5.0,8.7,916.6,907.7
2003-01-13,3194U,664,0.4,0.0,-7.2,8.0,9.0,1.1,7.5,,,
2003-01-13,3195,667,1.6,0.0,-3.6,6.9,,,,8.7,954.6,950.6
2003-01-13,3196,690,1.2,0.0,-5.0,7.4,8.0,0.8,8.3,9.2,952.6,948.9
2003-01-13,3200,620,0.9,0.0,-5.0,6.8,5.0,1.9,8.3,8.9,960.2,957.1
2003-01-13,3266A,1532,-8.3,0.0,-12.0,-4.6,29.0,0.6,1.1,,862.4,858.0
2003-01-13,3338,763,0.3,3.8,-6.9,7.5,31.0,0.8,6.4,,956.0,944.2
2003-01-14,2462,1894,-1.2,0.0,-7.4,5.0,,0.0,,8.4,821.3,819.7
2003-01-14,3100B,540,1.2,0.0,-7.5,9.8,11.0,0.3,4.2,,,
2003-01-14,3110C,1030,1.7,0.0,-6.6,10.0,16.0,0.3,4.2,,913.0,908.5
2003-01-14,3129,609,0.4,0.0,-6.6,7.5,23.0,1.1,4.7,6.3,965.8,963.4
2003-01-14,3175,607,1.4,0.0,-5.7,8.6,6.0,1.1,4.7,8.8,961.5,959.8
2003-01-14,3191E,1004,2.5,0.0,-1.4,6.4,18.0,1.4,5.6,8.7,916.7,915.1
2003-01-14,3194U,664,1.6,0.0,-6.0,9.2,26.0,0.3,3.6,,,
2003-01-14,3195,667,3.0,0.0,-1.8,7.8,,,,8.5,954.9,952.6
2003-01-14,3196,690,2.7,0.0,-3.8,9.2,17.0,1.1,4.7,9.1,952.6,950.7
2003-01-14,3200,620,1.4,0.0,-4.8,7.6,6.0,0.6,3.6,8.6,962.1,958.7
2003-01-14,3266A,1532,-4.6,7.1,-7.9,-1.2,12.0,1.9,7.8,,862.1,858.8
2003-01-14,3338,763,1.4,0.0,-5.8,8.6,21.0,0.8,3.6,,948.8,946.5
2003-01-15,2462,1894,0.2,0.0,-2.6,3.0,7.0,0.0,8.6,8.4,820.1,818.2
2003-01-15,3100B,540,2.6,0.0,-5.9,11.1,11.0,0.3,3.9,,,
2003-01-15,3110C,1030,1.9,0.0,-5.1,8.9,16.0,0.8,5.0,,911.2,906.1
2003-01-15,3129,609,1.0,0.0,-6.1,8.1,24.0,1.7,5.0,2.8,964.5,960.9
2003-01-15,3175,607,2.4,0.0,-4.9,9.6,5.0,0.6,4.2,8.8,962.3,957.5
2003-01-15,3191E,1004,3.4,0.0,-0.5,7.2,15.0,0.8,5.3,8.7,915.3,912.7
2003-01-15,3194U,664,2.4,0.0,-4.8,9.6,24.0,0.3,4.2,,,
2003-01-15,3195,667,3.3,0.0,-1.2,7.8,,,,8.6,953.5,950.3
2003-01-15,3196,690,2.7,0.0,-3.6,9.0,32.0,0.8,4.7,8.9,951.1,948.3
2003-01-15,3200,620,2.4,0.0,-3.8,8.6,19.0,0.8,3.1,8.6,959.8,956.5
2003-01-15,3266A,1532,-3.2,0.0,-6.3,-0.2,36.0,2.5,13.1,,,
2003-01-15,3338,763,2.4,0.0,-4.3,9.1,13.0,0.6,3.6,,947.1,944.0
2003-01-16,2462,1894,-0.9,0.0,-4.6,2.8,2.0,2.5,6.7,8.4,819.4,815.4
2003-01-16,3100B,540,3.3,0.0,-5.3,11.9,11.0,0.6,3.6,,,
2003-01-16,3110C,1030,2.6,0.0,-4.7,10.0,99.0,0.0,3.6,,910.1,904.5
2003-01-16,3129,609,2.4,0.0,-5.3,10.2,29.0,1.9,5.6,7.9,963.0,957.5
2003-01-16,3175,607,3.0,0.0,-4.4,10.5,6.0,1.4,6.1,8.6,958.6,953.4
2003-01-16,3191E,1004,3.3,0.0,-1.2,7.8,12.0,1.4,4.7,8.6,914.1,909.7
2003-01-16,3194U,664,4.0,0.0,-3.6,11.6,9.0,1.1,5.3,,,
2003-01-16,3195,667,4.7,0.0,0.0,9.4,,,,8.4,951.7,947.0
2003-01-16,3196,690,4.7,0.0,-2.2,11.6,13.0,2.8,5.8,9.0,949.9,945.5
2003-01-16,3200,620,4.0,0.0,-2.6,10.6,29.0,2.5,6.1,8.9,958.5,953.4
2003-01-16,3266A,1532,-1.6,0.0,-4.9,1.7,28.0,3.1,9.2,,859.9,855.5
2003-01-16,3338,763,3.2,0.0,-2.9,9.2,21.0,0.6,4.2,,945.9,940.4
2003-01-17,2462,1894,-1.4,0.0,-4.0,1.3,35.0,4.2,10.0,8.4,816.1,813.7
2003-01-17,3100B,540,3.6,0.0,-3.3,10.6,27.0,1.4,5.0,,,
2003-01-17,3110C,1030,2.9,0.0,-4.1,9.9,20.0,0.6,5.3,,905.3,900.8
2003-01-17,3129,609,1.8,0.0,-4.0,7.6,25.0,0.8,6.7,8.1,958.9,955.8
2003-01-17,3175,607,2.1,0.0,-3.8,8.0,20.0,0.8,6.7,6.7,954.2,952.3
2003-01-17,3191E,1004,3.1,0.0,0.0,6.2,15.0,1.4,6.1,8.7,910.1,908.1
2003-01-17,3194U,664,3.3,0.0,-2.7,9.3,24.0,0.8,6.1,,,
2003-01-17,3195,667,3.4,0.0,-0.5,7.3,,,,8.3,947.8,945.5
2003-01-17,3196,690,2.9,0.0,-3.0,8.8,23.0,2.2,6.7,7.4,946.2,944.3
2003-01-17,3200,620,2.5,0.0,-3.0,8.0,24.0,1.7,7.8,7.0,954.2,951.9
2003-01-17,3266A,1532,-1.8,0.0,-5.6,1.9,29.0,6.9,15.0,,855.5,852.0
2003-01-17,3338,763,3.2,0.0,-2.7,9.0,4.0,1.1,7.8,,941.6,939.0
2003-01-18,2462,1894,0.2,12.0,-2.5,3.0,23.0,6.4,22.2,0.0,816.1,807.7
2003-01-18,3100B,540,3.0,1.4,-1.3,7.4,12.0,1.7,6.1,,,
2003-01-18,3110C,1030,1.6,6.0,-0.3,3.5,27.0,1.1,4.2,,905.0,897.4
2003-01-18,3129,609,0.8,7.3,-2.4,4.0,24.0,0.6,4.4,0.0,959.3,950.7
2003-01-18,3175,607,1.8,6.9,-1.3,4.9,22.0,0.6,3.1,0.0,954.9,946.9
2003-01-18,3191E,1004,0.6,5.1,-1.2,2.5,13.0,1.1,4.7,0.0,910.1,902.9
2003-01-18,3194U,664,2.0,7.2,-0.5,4.5,15.0,0.6,3.3,,,
2003-01-18,3195,667,2.1,9.2,-0.2,4.4,,,,0.0,948.1,940.6
2003-01-18,3196,690,1.4,9.6,-1.0,3.8,26.0,1.7,3.6,0.0,946.7,937.9
2003-01-18,3200,620,1.8,8.7,-1.0,4.6,18.0,0.6,4.7,0.0,954.5,947.1
2003-01-18,3266A,1532,0.2,0.8,-2.0,2.3,29.0,4.2,12.5,,855.1,847.8
2003-01-18,3338,763,3.3,4.3,-0.5,7.1,31.0,0.0,8.9,,941.6,933.8
2003-01-19,2462,1894,-2.1,7.7,-3.6,-0.6,20.0,3.1,11.4,0.0,812.7,805.9
2003-01-19,3100B,540,7.1,0.0,2.1,12.1,30.0,3.6,11.1,,,
2003-01-19,3110C,1030,3.2,1.4,1.5,4.9,21.0,2.2,12.2,,901.1,893.9
2003-01-19,3129,609,6.1,0.0,2.5,9.7,30.0,6.7,16.4,7.5,954.9,946.9
2003-01-19,3175,607,7.2,0.0,3.3,11.2,29.0,4.7,11.4,6.1,950.7,944.3
2003-01-19,3191E,1004,4.3,0.0,1.0,7.6,29.0,6.9,14.7,4.9,906.6,899.3
2003-01-19,3194U,664,7.4,0.0,3.9,10.9,99.0,6.4,16.7,,,
2003-01-19,3195,667,7.2,0.0,4.4,10.0,,,,5.2,943.8,935.9
2003-01-19,3196,690,7.0,0.0,3.8,10.2,29.0,7.5,16.1,6.5,943.1,936.2
2003-01-19,3200,620,6.8,0.0,3.0,10.6,29.0,8.3,16.9,6.9,950.7,943.4
2003-01-19,3266A,1532,-1.4,0.0,-2.3,-0.4,29.0,6.1,12.8,,851.7,843.6
2003-01-19,3338,763,5.2,2.0,1.1,9.4,35.0,1.1,14.2,,938.6,931.1
2003-01-20,2462,1894,-1.9,7.4,-3.8,0.0,20.0,2.2,7.5,0.0,811.5,797.7
2003-01-20,3100B,540,6.1,5.6,1.2,11.0,30.0,1.4,8.6,,,
2003-01-20,3110C,1030,1.6,5.8,-1.6,4.9,16.0,1.9,10.0,,899.5,884.3
2003-01-20,3129,609,5.8,1.4,2.0,9.5,26.0,4.4,16.9,0.1,953.3,937.0
2003-01-20,3175,607,5.9,1.2,1.9,9.9,21.0,5.8,14.4,0.0,949.8,934.1
2003-01-20,3191E,1004,2.2,6.8,-0.8,5.1,23.0,4.4,13.3,0.0,905.7,890.5
2003-01-20,3194U,664,6.0,2.7,3.4,8.7,24.0,1.4,13.9,,,
2003-01-20,3195,667,6.1,2.4,3.6,8.6,,,,0.0,943.5,928.1
2003-01-20,3196,690,5.4,2.9,2.2,8.6,24.0,5.3,14.4,0.0,942.2,926.6
2003-01-20,3200,620,6.2,2.5,3.2,9.2,23.0,5.3,16.9,0.0,949.3,933.7
2003-01-20,3266A,1532,-0.4,10.6,-3.2,2.5,28.0,1.4,16.9,,850.5,836.1
2003-01-20,3338,763,4.4,0.8,1.1,7.6,,,,,937.2,921.3
2003-01-21,2462,1894,-2.3,10.0,-3.6,-1.0,,2.8,,0.0,802.5,796.7
2003-01-21,3100B,540,9.2,0.0,6.4,12.1,27.0,2.2,11.9,,,
2003-01-21,3110C,1030,5.6,1.1,3.0,8.2,25.0,2.8,16.7,,890.3,883.5
2003-01-21,3129,609,8.0,0.0,5.9,10.1,25.0,6.7,20.6,1.8,944.2,937.3
2003-01-21,3175,607,8.6,0.0,5.8,11.5,24.0,7.2,14.4,5.3,941.0,933.8
2003-01-21,3191E,1004,5.4,0.0,1.8,9.0,27.0,6.4,21.1,3.4,896.6,890.1
2003-01-21,3194U,664,8.0,0.0,5.2,10.9,24.0,5.0,14.7,,,
2003-01-21,3195,667,8.0,0.0,5.6,10.4,,,,3.4,934.1,927.4
2003-01-21,3196,690,7.2,0.0,4.4,10.0,24.0,9.7,18.1,7.5,932.2,926.2
2003-01-21,3200,620,7.9,0.0,5.4,10.4,24.0,10.0,18.1,6.2,940.3,933.0
2003-01-21,3266A,1532,0.2,0.3,-1.2,1.6,28.0,9.2,20.3,,841.6,834.5
2003-01-21,3338,763,6.6,0.5,4.9,8.3,,,,,928.0,920.9
2003-01-22,2462,1894,-0.8,15.8,-2.8,1.3,24.0,5.6,19.7,0.0,809.7,802.5
2003-01-22,3100B,540,7.4,3.4,3.7,11.1,28.0,0.8,9.4,,,
2003-01-22,3110C,1030,4.0,14.0,1.8,6.1,16.0,0.8,9.2,,898.6,890.0
2003-01-22,3129,609,6.3,3.0,4.3,8.3,35.0,3.3,11.7,0.2,950.9,942.6
2003-01-22,3175,607,7.4,4.0,6.2,8.7,99.0,2.8,9.7,0.0,946.6,939.9
2003-01-22,3191E,1004,4.7,8.1,2.5,6.9,1.0,4.4,15.0,0.0,903.3,896.1
2003-01-22,3194U,664,6.7,3.2,4.7,8.7,23.0,1.7,9.2,,,
2003-01-22,3195,667,7.1,4.1,5.8,8.4,,,,0.0,939.9,932.7
2003-01-22,3196,690,6.8,3.4,5.2,8.4,25.0,4.2,11.4,0.1,939.1,931.8
2003-01-22,3200,620,6.6,2.6,4.0,9.2,25.0,5.3,12.2,0.0,946.3,938.6
2003-01-22,3266A,1532,0.8,10.4,-1.4,2.9,29.0,6.9,20.3,,849.4,840.6
2003-01-22,3338,763,6.6,0.2,5.1,8.0,,,,,935.2,926.4
2003-01-23,2462,1894,-3.8,0.0,-5.8,-1.9,33.0,3.6,10.0,2.4,821.1,809.7
2003-01-23,3100B,540,6.3,0.0,-0.4,13.0,2.0,1.7,8.6,,,
2003-01-23,3110C,1030,4.2,0.0,2.2,6.2,33.0,4.4,14.7,,911.1,898.6
2003-01-23,3129,609,6.6,0.0,2.2,10.9,2.0,5.6,12.8,9.4,964.1,950.5
2003-01-23,3175,607,6.5,0.0,1.0,12.0,36.0,5.3,14.4,8.8,959.8,946.6
2003-01-23,3191E,1004,5.8,0.0,2.8,8.9,3.0,5.3,15.3,9.0,915.3,903.3
2003-01-23,3194U,664,6.8,0.0,1.1,12.5,6.0,1.9,8.9,,,
2003-01-23,3195,667,6.8,0.0,2.5,11.1,,,,9.1,953.3,939.9
2003-01-23,3196,690,6.4,0.0,0.6,12.2,3.0,1.4,7.8,9.2,951.0,939.1
2003-01-23,3200,620,6.1,0.0,0.6,11.6,23.0,2.5,11.7,8.2,959.9,946.3
2003-01-23,3266A,1532,-1.0,0.0,-3.1,1.0,30.0,8.9,18.6,,861.0,848.9
2003-01-23,3338,763,8.0,0.0,4.3,11.8,31.0,2.8,13.6,,947.2,935.2
